adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country_x,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path,titulo_unico,ano_lancamento,tamanho_sinopse,popularidade_log,nota_ponderada,vote_count_log,popularidade_categoria,generos_nomes,runtime,budget,revenue,production_countries,origin_country_y,duracao_min,pais_codigo,pais_nome,lucro,lucro_log
False,/47cdJm6WGJqCsdE6QvPh6fLKwuo.jpg,"[16, 10759, 10765]",213402,ja,,"Mukoda Tsuyoshi é um assalariado comum, daqueles que você encontra em qualquer lugar... até que ele se vê repentinamente transportado para outro mundo! A única habilidade que ele ganha ao chegar a este mundo é a aparentemente inútil ""Loja de Conveniência Online"". Num primeiro momento, Mukoda fica desanimado, mas os alimentos modernos que ele consegue trazer a este mundo usando sua habilidade podem ter efeitos incríveis!",47.3868,/6IZkTbgZEkzeVPKqfe644mSxbfF.jpg,,,,8.3,256,Série (Popular),['JP'],とんでもスキルで異世界放浪メシ,2023-01-11,Campfire Cooking in Another World with My Absurd Skill,,,,,Campfire Cooking in Another World with My Absurd Skill,2023,66,3.879227049253013,0.0555096922514238,5.54907608489522,Média,"['Animação', 'Action & Adventure', 'Sci-Fi & Fantasy']",,0.0,0.0,,,,,,0.0,0.0
False,/kuvIwh28N9iGsJak8Q8fx3ABKer.jpg,"[18, 80, 9648]",274979,es,,"Em busca de informações sobre o doador do coração que recebeu, uma jovem médica chega a uma cidadezinha na montanha assolada por décadas de tragédias misteriosas.",41.8831,/cQ1Mt2LUhF3cudWR38ciHGWzjRH.jpg,,,,6.31,28,Série (Popular),['ES'],El cuco de cristal,2025-11-14,O Cuco de Cristal,,,,,O Cuco de Cristal,2025,26,3.7584778089255244,0.004615706149746591,3.367295829986474,Média,"['Drama', 'Crime', 'Mistério']",,0.0,0.0,,,,,,0.0,0.0
False,/bhG1XJ1fubbZkLnoBAxNrzzGXOg.jpg,"[18, 9648, 80]",1620,en,,Um time de investigadores forenses da Flórida usa tecnologia de ponta e métodos policiais tradicionais para solucionar crimes.,46.7416,/uMLbHU7a7RWTg1vacCNtHnnzbPU.jpg,,,,7.7,1656,Série (Popular),['US'],CSI: Miami,2002-09-23,CSI: Miami,,,,,CSI: Miami,2002,18,3.865803135221298,0.33312085270912795,7.4127640174265625,Média,"['Drama', 'Mistério', 'Crime']",,0.0,0.0,,,,,,0.0,0.0
False,/lysUnU6V0VfcthDbviuVlIqgHOR.jpg,"[16, 35, 10759]",120089,ja,,"Há décadas, as nações de Ostania e Westalis promovem uma guerra fria sem fim. Para investigar os movimentos do presidente de um importante partido político, Westalis mobiliza Twilight, seu melhor agente, a montar uma família falsa e se infiltrar nos eventos sociais promovidos pela escola do filho do político. Mas por um acaso do destino, Twilight acaba adotando Anya, uma jovem com poderes telepáticos, e se ""casando"" com Yor, uma assassina profissional! Sem saberem das identidades uns dos outros, este trio incomum vai embarcar em aventuras cheias de surpresas para garantir a paz mundial.",46.7241,/vaIREdPGZOnW9Jrs86mheVVlIQQ.jpg,,,,8.526,2123,Série (Popular),['JP'],SPY×FAMILY,2022-04-09,SPY x FAMILY,,,,,SPY x FAMILY,2022,94,3.865436511393137,0.47287470609749727,7.66105638236183,Média,"['Animação', 'Comédia', 'Action & Adventure']",,0.0,0.0,,,,,,0.0,0.0
False,/ulEVubPGxPXik31qcmBTt4oupgM.jpg,"[878, 80]",701387,en,Bugonia,"Dois jovens obcecados por teorias da conspiração sequestram a poderosa CEO de uma grande empresa, convencidos de que ela é uma alienígena com a intenção de destruir o planeta Terra.",80.1398,/uVjFnsgXRxGmfkgiH3GY0tW509k.jpg,2025-10-23,Bugonia,False,7.7,412,Filme (Trending),,,,,movie,,,,Bugonia,2025,30,4.396173592899739,0.08287789330686035,6.023447592961033,Alta,"['Ficção científica', 'Crime']",118.0,50000000.0,32857834.0,"[{'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],118.0,GR,Greece,-17142166.0,0.0
False,/5h2EsPKNDdB3MAtOk9MB9Ycg9Rz.jpg,"[16, 10751, 35, 12, 9648]",1084242,en,Zootopia 2,Os detetives Judy Hopps e Nick Wilde se encontram na trilha sinuosa de um réptil misterioso que chega a Zootopia e vira a metrópole dos mamíferos de cabeça para baixo.,187.9041,/fthvYnjERbXt3ILjLjHpPNd5IVJ.jpg,2025-11-26,Zootopia 2,False,6.083,24,Filme (Trending),,,,,movie,,,,Zootopia 2,2025,30,5.241239478877533,0.0038139923715972625,3.2188758248682006,Muito Alta,"['Animação', 'Família', 'Comédia', 'Aventura', 'Mistério']",107.0,180000000.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],107.0,US,United States of America,-180000000.0,0.0
False,/56v2KjBlU4XaOv9rVYEQypROD7P.jpg,"[10765, 9648, 10759]",66732,en,,"Quando um garoto desaparece, a cidade toda participa nas buscas. Mas o que encontram são segredos, forças sobrenaturais e uma menina.",378.6798,/7EZcuL3GuiNvwn5RlKLaWazzekL.jpg,,,,8.595,19096,Série (Trending),['US'],Stranger Things,2016-07-15,Stranger Things,tv,,,,Stranger Things,2016,21,5.939328265927938,4.287844714979885,9.857286533635413,Muito Alta,"['Sci-Fi & Fantasy', 'Mistério', 'Action & Adventure']",,0.0,0.0,,,,,,0.0,0.0
False,/m3WlBJJRbFPaut1QS0PbOG8Wezy.jpg,"[10749, 18]",1327862,en,Regretting You,"Morgan Grant e sua filha Clara precisam lidar com o que ficou após um acidente devastador revelar uma traição chocante e forçá-las a confrontar segredos da família, redefinir o amor e se redescobrir.",59.6558,/9yLe2bgpjHIFQL09LdOtoMJDlkf.jpg,2025-10-22,Se Não Fosse Você,False,7.2,83,Filme (Trending),,,,,movie,,,,Se Não Fosse Você,2025,33,4.105215261485504,0.015612100945712942,4.430816798843313,Alta,"['Romance', 'Drama']",116.0,30000000.0,83106420.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]","['DE', 'US']",116.0,US,United States of America,53106420.0,17.78780840168879
False,/uJOkLO8zIjmkKKV0Cw0R4xiUmk9.jpg,"[35, 18, 36, 10402, 10749]",1299655,en,Blue Moon,"Na noite de 31 de março de 1943, o lendário letrista Lorenz Hart confronta sua autoconfiança abalada no bar Sardi's, enquanto seu antigo colaborador Richard Rodgers comemora a estreia de seu inovador musical de sucesso, ""Oklahoma!"".",33.3651,/AetJmEIrhww0xnfktYgNl6ztDrl.jpg,2025-10-17,Blue Moon,False,7.447,19,Filme (Trending),,,,,movie,,,,Blue Moon,2025,36,3.537041514506771,0.0036964574951669363,2.995732273553991,Baixa,"['Comédia', 'Drama', 'História', 'Música', 'Romance']",,0.0,0.0,,,,,,0.0,0.0
False,/ke4vpHG58N09UAgRb10eKuNCfTV.jpg,"[10749, 80, 35]",1218762,en,Jingle Bell Heist,"Um homem e uma mulher formam uma aliança para roubar o dono de uma loja em Londres na véspera de Natal, só que o plano se complica quando o amor entra na jogada.",3.3361,/d8DZAkIp3ibfZrDHDGKfkdMbiNn.jpg,2025-11-26,Feliz Assalto!,False,7.0,3,Filme (Trending),,,,,movie,,,,Feliz Assalto!,2025,33,1.4669753266020318,0.0005486180051204347,1.3862943611198906,Baixa,"['Romance', 'Crime', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/8Y6A0bjCi1ZVAYQzf0LlEmckv5O.jpg,"[18, 10765]",225171,en,,A pessoa mais triste da Terra deve salvar o mundo da felicidade.,94.6593,/p9J7CXVI5gjkyUo6trV7m85gssW.jpg,,,,8.05,150,Série (Trending),['US'],Pluribus,2025-11-06,Pluribus,tv,,,,Pluribus,2025,12,4.56079292064227,0.031545535294425005,5.017279836814924,Muito Alta,"['Drama', 'Sci-Fi & Fantasy']",,0.0,0.0,,,,,,0.0,0.0
False,/d33Gy4pCLeiQlMXeOxOu0V0GHL8.jpg,"[10749, 18]",1522377,tr,İki Dünya Bir Dilek,"Vinte e um anos depois de um encontro mágico em um hospital infantil, Bilge e Can de repente começam a ouvir a voz um do outro telepaticamente. O que parece um milagre logo revela um segredo escondido, pois o destino, ao reuni-los depois de décadas, lhes reserva muito mais. Uma aventura emocionante e uma história de amor épica os aguardam.",33.6525,/5L791lEbRhl4HhuYHrWAUDqFEWk.jpg,2025-11-24,"Dois Mundos, Um Desejo",False,9.3,3,Filme (Trending),,,,,movie,,,,"Dois Mundos, Um Desejo",2025,60,3.545369873105371,0.0007288782068028633,1.3862943611198906,Baixa,"['Romance', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/l8pwO23MCvqYumzozpxynCNfck1.jpg,"[14, 12, 10749]",967941,en,Wicked: For Good,"Elphaba, agora demonizada como a Bruxa Má do Oeste, vive no exílio, escondida na floresta de Oz, e tenta desesperadamente expor a verdade que conhece sobre o Mágico. Enquanto isso, Glinda se tornou o glamouroso símbolo da bondade para todo o reino de Oz e desfruta das vantagens da fama e da popularidade. Quando uma multidão enfurecida se ergue contra a Bruxa Má, Glinda e Elphaba vão precisar se unir uma última vez.",207.2776,/dtEQlBNKMlT2vIoRFkPSErZBKQg.jpg,2025-11-19,Wicked: Parte II,False,6.78,230,Filme (Trending),,,,,movie,,,,Wicked: Parte II,2025,73,5.338871805278433,0.040738805580228854,5.442417710521793,Muito Alta,"['Fantasia', 'Aventura', 'Romance']",138.0,150000000.0,237743055.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],138.0,US,United States of America,87743055.0,18.28992328327586
False,/ytCi1wg6YHpYcFRWCO2jpzN31Kf.jpg,"[28, 53, 80]",1196573,en,She Rides Shotgun,"Após anos na prisão, Nate (Egerton) fez inimigos perigosos - incluindo a poderosa gangue para a qual trabalhava lá dentro. Tentando recomeçar, ele corta laços com o grupo ao sair, mas a gangue se vinga colocando a família dele na mira. Nate então foge com Polly, a filha tímida de dez anos que ele mal conhece, para mantê-la em segurança.",5.1679,/7vCgQ0QXHGIkQNUCMHAq2vZovje.jpg,2025-07-31,Fuga Fatal,False,7.1,57,Filme (Trending),,,,,movie,,,,Fuga Fatal,2025,60,1.8193584234188358,0.010572652698678091,4.060443010546419,Baixa,"['Ação', 'Thriller', 'Crime']",,0.0,0.0,,,,,,0.0,0.0
False,/2JszsYDORa8NxWY5V7Xp2in2WIr.jpg,[18],1241983,en,Train Dreams,Um lenhador leva uma vida tranquila enquanto lida com o amor e a perda em uma época de profundas transformações nos Estados Unidos do começo do século XX.,110.0175,/iF1SxvdSNWkEfKlZnLzJbSsg4oT.jpg,2025-11-05,Sonhos de Trem,False,7.445,110,Filme (Trending),,,,,movie,,,,Sonhos de Trem,2025,28,4.709687846543329,0.02139479596635143,4.709530201312334,Muito Alta,['Drama'],104.0,10000000.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],104.0,US,United States of America,-10000000.0,0.0
False,/6EmuYBkQnCcf5dB9iuz0SmjEt5s.jpg,[99],95171,en,,"Experimente como nunca antes as maravilhas do nosso mundo nesta série documental épica de Jon Favreau e dos produtores de Planeta Terra. Viaje 66 milhões de anos para quando dinossauros majestosos e criaturas extraordinárias habitavam terras, mares e céus.",7.8881,/iO7MX4bFkufcCYgGZNpLbnJLDU8.jpg,,,,8.3,459,Série (Trending),['GB'],Prehistoric Planet,2022-05-23,Planeta Pré-Histórico,tv,,,,Planeta Pré-Histórico,2022,39,2.184713303399148,0.09952714352892002,6.131226489483141,Baixa,['Documentário'],,0.0,0.0,,,,,,0.0,0.0
False,/93mQVskuy8kZOXPoLve8P2E5zdD.jpg,"[28, 35]",1363123,en,The Family Plan 2,"Agora que os dias de assassino de Dan ficaram para trás, tudo o que ele quer no Natal é passar um tempo de qualidade com os filhos. Mas quando descobre que a filha tem seus próprios planos, ele marca uma viagem em família para Londres, colocando todos na mira de um inimigo inesperado.",416.9137,/aLgvLNWETZ2wtPzU3E7lavEpCJw.jpg,2025-11-11,Plano em Família 2,False,6.805,159,Filme (Trending),,,,,movie,,,,Plano em Família 2,2025,53,6.035274951878951,0.028266758973823084,5.075173815233827,Muito Alta,"['Ação', 'Comédia']",106.0,0.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],106.0,US,United States of America,0.0,0.0
False,/2fOKVDoc2O3eZmBZesWPuE5kgPN.jpg,"[18, 9648]",200875,en,,"Durante as férias de 1958, em uma pacata cidadezinha chamada Derry, um grupo de sete amigos começa a ver coisas bizarras. Um conta que viu um palhaço, outro que viu uma múmia. Finalmente, acabam descobrindo que estavam todos vendo a mesma coisa: um ser sobrenatural e maligno que pode assumir várias formas. Ele mesmo. O Pennywise.",349.3012,/gMTfrLvrDaD0zrhpLZ7zXIIpKfJ.jpg,,,,8.061,496,Série (Trending),['US'],IT: Welcome to Derry,2025-10-26,IT: Bem-Vindos a Derry,tv,,,,IT: Bem-Vindos a Derry,2025,56,5.858793355832743,0.10445310622289565,6.208590026096629,Muito Alta,"['Drama', 'Mistério']",,0.0,0.0,,,,,,0.0,0.0
False,/95irEMwDL14I8ICyAeUxVCucq4c.jpg,[18],251994,zh,,,10.3086,/htvcf2HU0gsRcvApvUNNMYKdI3k.jpg,,,,0.0,0,Série (Trending),['CN'],大生意人,2025-11-25,大生意人,tv,,,,大生意人,2025,0,2.4255634982044096,0.0,0.0,Baixa,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/8b5yXvmWSOl64Abk1wMYhzs4OnP.jpg,"[9648, 80, 18, 10759]",211089,zh,,,54.208,/sgv6nwj1TlDDKqxbcUEuds8fqoz.jpg,,,,8.3,36,Série (Trending),['CN'],唐朝诡事录,2022-09-27,唐朝诡事录,tv,,,,唐朝诡事录,2022,0,4.011107870318301,0.007806050472856472,3.6109179126442243,Média,"['Mistério', 'Crime', 'Drama', 'Action & Adventure']",,0.0,0.0,,,,,,0.0,0.0
False,/mNHRGO1gFpR2CYZdANe72kcKq7G.jpg,"[80, 18, 35]",153312,en,,"Depois de cumprir 25 anos de prisão, Dwight Manfredi é exilado sem cerimônia por seu chefe da máfia para se estabelecer em Oklahoma. Dwight lentamente constrói um novo império criminoso em Tulsa.",136.0045,/rOYLWCdAifpUtPlTf1WHxyaxeMt.jpg,,,,8.3,2397,Série (Trending),['US'],Tulsa King,2022-11-13,Tulsa King,tv,,,,Tulsa King,2022,32,4.920013772004012,0.5197528606510268,7.7823903355874595,Muito Alta,"['Crime', 'Drama', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/uYEzlVmr8nVxdnmIW3Be3QNgIWo.jpg,[99],16906,en,,"Esta série documental histórica da Apple Corps que explora a vida e a época da banda mais influente e amada de todos os tempos, contada pelos próprios Beatles. Belamente restaurada pelo Park Road Post, de Peter Jackson, e expandida de oito para nove episódios, a série oferece uma visão inédita e íntima da trajetória lendária e do funcionamento interno dos Beatles.",2.7784,/jxnE27MppPGWD9nOnfP3AeSXtgC.jpg,,,,8.1,82,Série (Trending),['US'],The Beatles Anthology,1995-11-19,The Beatles Antologia,tv,,,,The Beatles Antologia,1995,61,1.3293006395997704,0.017352003761952034,4.418840607796598,Baixa,['Documentário'],,0.0,0.0,,,,,,0.0,0.0
False,/ufqytAlziHq5pljKByGJ8IKhtEZ.jpg,"[53, 80, 9648]",425274,en,Now You See Me: Now You Don't,"Os Quatro Cavaleiros estão de volta com uma nova geração de ilusionistas e uma trama cheia de reviravoltas, mágicas e surpresas, em um truque que envolve a joia mais valiosa do mundo.",134.3006,/uZ8C2vVGfK5SYASiioTmtZDJjpv.jpg,2025-11-12,Truque de Mestre: O 3° Ato,False,6.259,255,Filme (Trending),,,,,movie,,,,Truque de Mestre: O 3° Ato,2025,32,4.90749896975671,0.04169614399916401,5.545177444479562,Muito Alta,"['Thriller', 'Crime', 'Mistério']",112.0,90000000.0,146060630.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],112.0,US,United States of America,56060630.0,17.84194435943493
False,/cqkmEHLE4LjPHSqKdLt4pJFJv0f.jpg,"[80, 18]",239385,ko,,"A vida de Taejoong vira de cabeça para baixo quando ele é preso injustamente por um crime brutal. Ao descobrir que tudo foi orquestrado por Yohan, ele busca vingança.",35.9185,/dEzK9SnBTLU8mVc30AGlDsqxr3w.jpg,,,,8.8,29,Série (Trending),['KR'],조각도시,2025-11-05,O Manipulado,tv,,,,O Manipulado,2025,29,3.6087127804235974,0.006667014995558807,3.4011973816621555,Baixa,"['Crime', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/zpEWFNqoN8Qg1SzMMHmaGyOBTdW.jpg,"[28, 53, 80]",1054867,en,One Battle After Another,"Bob, um revolucionário fracassado, vive chapado e em um estado de paranoia, sobrevivendo isolado com Willa, sua filha espirituosa e independente. Quando seu perverso arqui-inimigo ressurge após 16 anos e ela desaparece, o ex-radical corre para encontrá-la, pai e filha tendo que enfrentar as consequências do passado dele.",199.2569,/2peYXW6CoruehDnKJGMjl2NuaNB.jpg,2025-09-23,Uma Batalha Após a Outra,False,7.5,1633,Filme (Trending),,,,,movie,,,,Uma Batalha Após a Outra,2025,48,5.2996010422836815,0.31996185798631066,7.3987862754199485,Muito Alta,"['Ação', 'Thriller', 'Crime']",161.0,130000000.0,201175005.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],161.0,US,United States of America,71175005.0,18.080652275427635
False,/mNUciC3vHhoskveYsO3hiFypqMz.jpg,"[53, 18]",1126336,en,Anniversary,,22.7408,/pehKbmWcBiYzizr2NFSojQte7ap.jpg,2025-10-29,Anniversary,False,6.7,31,Filme (Trending),,,,,movie,,,,Anniversary,2025,0,3.1671950870130696,0.005426093317310204,3.4657359027997265,Baixa,"['Thriller', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/hpXBJxLD2SEf8l2CspmSeiHrBKX.jpg,"[18, 27, 14]",1062722,en,Frankenstein,"Dr. Victor Frankenstein, um cientista brilhante, mas egoísta, dá vida a uma criatura em um experimento monstruoso que acaba levando à ruína tanto do criador quanto de sua trágica criação.",275.5065,/cXsMxClCcAF1oMwoXZvbKwWoNeS.jpg,2025-10-17,Frankenstein,False,7.772,1862,Filme (Trending),,,,,movie,,,,Frankenstein,2025,30,5.6222343288235095,0.378062176707247,7.529943370601589,Muito Alta,"['Drama', 'Terror', 'Fantasia']",149.0,120000000.0,480678.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",['US'],149.0,US,United States of America,-119519322.0,0.0
False,/iN41Ccw4DctL8npfmYg1j5Tr1eb.jpg,"[878, 12, 14]",83533,en,Avatar: Fire and Ash,"Após a devastadora guerra contra a RDA e a perda de seu filho mais velho, Jake Sully e Neytiri enfrentam uma nova ameaça em Pandora: o Povo das Cinzas, uma tribo Na'vi violenta e sedenta por poder, liderada pelo implacável Varang. A família de Jake deve lutar por sua sobrevivência e pelo futuro de Pandora em um conflito que os leva aos seus limites emocionais e físicos.",34.105,/ywSmtzjp3ueZeGsrzXJsUDnMcqE.jpg,2025-12-17,Avatar: Fogo e Cinzas,False,0.0,0,Filme (Trending),,,,,movie,,,,Avatar: Fogo e Cinzas,2025,67,3.558343570469212,0.0,0.0,Baixa,"['Ficção científica', 'Aventura', 'Fantasia']",,0.0,0.0,,,,,,0.0,0.0
False,/2OHa6ukEq3Hce7Pc2kvu8wkmMFY.jpg,"[28, 12, 53, 80, 18]",7451,en,xXx,"O ex-atleta de esportes extremos Xander ""XXX"" Cage, famoso por suas acrobacias que desafiam a morte, é convencido de que pode ter sucesso em ações que espiões convencionais falharam. Xander é recrutado pelo agente Gibbons para se tornar um tipo diferente de agente secreto. Agora, em uma perigosa missão, ele precisa usar todas as suas habilidades para combater um inimigo mortal.",98.5407,/lpmyeqSR2Pc7ytfTp1ScD3ferX4.jpg,2002-08-09,Triplo X,False,6.0,4672,Filme (Trending),,,,,movie,,,,Triplo X,2002,61,4.600566605754485,0.7323266628350489,8.449556542700426,Muito Alta,"['Ação', 'Aventura', 'Thriller', 'Crime', 'Drama']",124.0,70000000.0,277448382.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],124.0,US,United States of America,207448382.0,19.150393110063458
False,/u8bpEqCRWLzwe6Qs3WYabA0r6pO.jpg,"[80, 18]",221079,en,,Dezenas de prisioneiros violentos são libertados após o avião que os transportava cair numa remota região do Alasca. O único representante da lei no local deve proteger a cidade que ele jurou manter em segurança.,61.8785,/dxwc8QKPLc2PkeJZNGdz8fn5LmH.jpg,,,,7.33,91,Série (Trending),['US'],The Last Frontier,2025-10-09,A Última Fronteira,tv,,,,A Última Fronteira,2025,35,4.141204292874585,0.017425936569308742,4.5217885770490405,Alta,"['Crime', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/63FA8vwSZnXkGxedrDQwni4JuZN.jpg,"[18, 80]",1396,en,,"Ao saber que tem câncer, um professor passa a fabricar metanfetamina pelo futuro da família, mudando o destino de todos.",94.1417,/hGwm9Cj3CdbJIqQWNExQqiYmCd4.jpg,,,,8.936,16560,Série (Trending),['US'],Breaking Bad,2008-01-20,Breaking Bad,tv,,,,Breaking Bad,2008,20,4.555367359248954,3.8659323893620354,9.714805812589491,Muito Alta,"['Drama', 'Crime']",,0.0,0.0,,,,,,0.0,0.0
False,/rrFtPdPxcrrwEmLYnnl5HNKb8ie.jpg,[99],284720,zh,,,3.4577,/bKGys8yn8FY8Lxe1sWXtc0wFI6b.jpg,,,,10.0,1,Série (Trending),['CN'],食贫道充电纪录片,2023-11-30,食贫道充电纪录片,tv,,,,食贫道充电纪录片,2023,0,1.4946329379482743,0.00026124666910496894,0.6931471805599453,Baixa,['Documentário'],,0.0,0.0,,,,,,0.0,0.0
False,/aPX7aR83rT0HRLoaINo5LWR7FAJ.jpg,"[10765, 16, 10751]",237853,en,,"Forçada a fugir de seu santuário subterrâneo para a superfície da Terra, Eva descobre um mundo diferente de tudo que ela esperava. Enquanto viaja por terrenos perigosos e civilizações desconhecidas, Eva busca responder à pergunta crucial: seria ela a última humana?",5.5177,/e03W5r3CRV0rMg0llH1X0RWV5RB.jpg,,,,7.5,83,Série (Trending),['US'],WondLa,2024-06-27,WondLa - A Trilogia,tv,,,,WondLa - A Trilogia,2024,41,1.8745215529676602,0.016262605151784314,4.430816798843313,Baixa,"['Sci-Fi & Fantasy', 'Animação', 'Família']",,0.0,0.0,,,,,,0.0,0.0
False,/iYxzsEBJnFzcgX0amOD6NcaCuPz.jpg,"[28, 878, 12]",1242898,en,Predator: Badlands,"No futuro, em um planeta remoto, um jovem Predador, rejeitado por seu clã, encontra em Thia uma aliada improvável e embarca em uma jornada traiçoeira em busca do adversário supremo.",173.7317,/7AYPGnLTmU6zDtMMAWqeUkCi7Tw.jpg,2025-11-05,Predador: Terras Selvagens,False,7.422,442,Filme (Trending),,,,,movie,,,,Predador: Terras Selvagens,2025,30,5.163251654600247,0.08570259679189089,6.093569770045136,Muito Alta,"['Ação', 'Ficção científica', 'Aventura']",107.0,105000000.0,160221424.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],107.0,US,United States of America,55221424.0,17.826861570000755
